Date;TestRunNumber;LoggerInvocationCount;ThreadID;ThreadName;StackTrace;Logger;Method;Class;LoggingPositionID;LoggingTraceID;LogType;CodeLine;LogDataType;IdentifyingName;ValueObject;Comment;AnalysisValue
2,14105E+13;6;15;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492649110;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,14105E+13;6;16;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753266327;BeforeExternalAction;96;ParameterValue;inputFile.length;40931;;null
2,14105E+13;6;17;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784910467;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,14105E+13;6;18;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492649110;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,14105E+13;6;19;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753266327;BeforeExternalAction;96;ParameterValue;inputFile.length;11994017;;null
2,14116E+13;6;20;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784910467;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,14116E+13;6;21;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492649110;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,14116E+13;6;22;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753266327;BeforeExternalAction;96;ParameterValue;inputFile.length;11994017;;null
2,14126E+13;6;23;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784910467;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,14126E+13;6;24;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492649110;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,14126E+13;6;25;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753266327;BeforeExternalAction;96;ParameterValue;inputFile.length;792492;;null
2,14127E+13;6;26;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784910467;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,14127E+13;6;27;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492649110;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,14127E+13;6;28;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(103) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126990;1528169604;BeforeExternalAction;103;ParameterValue;inputFile.length;9665311;;null
2,14662E+13;3;31;11;Thread-3; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753263351;BeforeExternalAction;96;ParameterValue;inputFile.length;792492;;null
2,14663E+13;5;14;13;Thread-5; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(103) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126990;1528168612;BeforeExternalAction;103;ParameterValue;inputFile.length;33273;;null
2,14701E+13;3;32;11;Thread-3; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784913443;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,14701E+13;3;33;11;Thread-3; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492646134;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,14701E+13;3;34;11;Thread-3; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753263351;BeforeExternalAction;96;ParameterValue;inputFile.length;11994017;;null
2,14784E+13;5;15;13;Thread-5; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(108) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126995;1528168612;AfterExternalAction;108;ParameterValue;compressedFile.length;9665311;;null
2,14785E+13;5;16;13;Thread-5; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753265335;BeforeExternalAction;96;ParameterValue;inputFile.length;9665311;;null
2,14784E+13;6;29;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(108) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126995;1528169604;AfterExternalAction;108;ParameterValue;compressedFile.length;9665311;;null
2,14785E+13;6;30;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753266327;BeforeExternalAction;96;ParameterValue;inputFile.length;9665311;;null
2,14803E+13;6;31;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784910467;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,14803E+13;6;32;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492649110;AfterExternalAction;126;ParameterValue;isFileInDB;false;;null
2,14803E+13;6;33;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: storeFileWithStrategy(137) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(88) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;storeFileWithStrategy;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-387327581;877747856;BeforeReturn;137;ParameterValue;file.length;9665311;;null
2,14803E+13;6;34;14;Thread-6; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: storeFileWithStrategy(141) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(88) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;storeFileWithStrategy;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-387327556;877747856;BranchSelection;141;Timestamp;storage if: large;1;;null
2,14803E+13;5;17;13;Thread-5; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784911459;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,14803E+13;5;18;13;Thread-5; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492648118;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
2,14803E+13;5;19;13;Thread-5; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(103) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126990;1528168612;BeforeExternalAction;103;ParameterValue;inputFile.length;33;;null
2,14826E+13;5;20;13;Thread-5; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: compress(108) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(72) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;compress;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1019126995;1528168612;AfterExternalAction;108;ParameterValue;compressedFile.length;9665311;;null
2,14826E+13;5;21;13;Thread-5; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: getMessageDigest(96) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(78) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;getMessageDigest;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-646219306;1753265335;BeforeExternalAction;96;ParameterValue;inputFile.length;9665311;;null
2,14834E+13;5;22;13;Thread-5; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isCopyrightedMaterial(117) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(80) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isCopyrightedMaterial;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;-2103529768;-784911459;AfterExternalAction;117;ParameterValue;isCopyrighted;false;;null
2,14834E+13;5;23;13;Thread-5; >>> java.lang.Thread: getStackTrace(-1) >>> de.uka.ipd.sdq.logger.Logger: addLogEntry(142) >>> de.uka.ipd.sdq.logger.Logger: addLogEntryData(316) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: isFileExistingInDB(126) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore: uploadFiles(84) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: uploadFiles(19) >>> de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessRunner: run(24) >>> java.lang.Thread: run(-1);BusinessCore;isFileExistingInDB;de.uka.ipd.sdq.palladiofileshare.businesslogic.BusinessCore / class java.lang.String;1433623229;1492648118;AfterExternalAction;126;ParameterValue;isFileInDB;true;;null
