"uri","filetype","filesize","roundtriptime","dateTime"
"/userStatictics.htm           ",".htm ","15199          ","0,219     ","10.08.2004 12:02:37 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:02:37 "
"/img/titel.gif                ",".gif ","1273           ","0,94      ","10.08.2004 12:02:37 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,110     ","10.08.2004 12:02:37 "
"/img/leer.gif                 ",".gif ","807            ","0,94      ","10.08.2004 12:02:38 "
"/userStatictics.htm           ",".htm ","15199          ","0,594     ","10.08.2004 12:02:38 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:02:38 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:02:38 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,15      ","10.08.2004 12:02:38 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,15      ","10.08.2004 12:02:38 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:02:38 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:02:38 "
"/userStatictics.htm           ",".htm ","15199          ","0,140     ","10.08.2004 12:02:38 "
"/img/logo.gif                 ",".gif ","1454           ","0,62      ","10.08.2004 12:02:38 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:02:38 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:02:39 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:02:39 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,15      ","10.08.2004 12:02:39 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,15      ","10.08.2004 12:02:39 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:02:39 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:02:39 "
"/userStatictics.htm           ",".htm ","15199          ","0,594     ","10.08.2004 12:02:39 "
"/userStatictics.htm           ",".htm ","15199          ","0,140     ","10.08.2004 12:02:39 "
"/img/logo.gif                 ",".gif ","1454           ","0,62      ","10.08.2004 12:02:39 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:02:39 "
"/userStatictics.htm           ",".htm ","15199          ","0,594     ","10.08.2004 12:02:40 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:02:40 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:02:40 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,15      ","10.08.2004 12:02:40 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,15      ","10.08.2004 12:02:40 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:02:40 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:02:40 "
"/userStatictics.htm           ",".htm ","15199          ","0,140     ","10.08.2004 12:02:40 "
"/img/logo.gif                 ",".gif ","1454           ","0,62      ","10.08.2004 12:02:40 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:02:40 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,78      ","10.08.2004 12:02:40 "
"/img/kopfbogen2a.gif          ",".gif ","3883           ","0,78      ","10.08.2004 12:02:40 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,15      ","10.08.2004 12:02:41 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,15      ","10.08.2004 12:02:41 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:02:41 "
"/userStatictics.htm           ",".htm ","15199          ","0,594     ","10.08.2004 12:02:41 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:02:41 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:02:41 "
"/userStatictics.htm           ",".htm ","15199          ","0,594     ","10.08.2004 12:02:42 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:02:42 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:02:42 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,15      ","10.08.2004 12:02:42 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,15      ","10.08.2004 12:02:42 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:02:42 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:02:42 "
"/userStatictics.htm           ",".htm ","15199          ","0,140     ","10.08.2004 12:02:42 "
"/img/logo.gif                 ",".gif ","1454           ","0,62      ","10.08.2004 12:02:42 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:02:42 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,78      ","10.08.2004 12:02:42 "
"/img/kopfbogen2a.gif          ",".gif ","3883           ","0,78      ","10.08.2004 12:02:43 "
"/userStatictics.htm           ",".htm ","15199          ","0,594     ","10.08.2004 12:02:43 "
"/userStatictics.htm           ",".htm ","15199          ","0,594     ","10.08.2004 12:02:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:02:43 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:02:43 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,15      ","10.08.2004 12:02:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,15      ","10.08.2004 12:02:43 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:02:43 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:02:43 "
"/userStatictics.htm           ",".htm ","15199          ","0,140     ","10.08.2004 12:02:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,62      ","10.08.2004 12:02:43 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:02:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,78      ","10.08.2004 12:02:43 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:02:43 "
"/userStatictics.htm           ",".htm ","15199          ","0,125     ","10.08.2004 12:02:43 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:02:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,79      ","10.08.2004 12:02:43 "
"/img/leer.gif                 ",".gif ","807            ","0,15      ","10.08.2004 12:02:43 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,47      ","10.08.2004 12:02:43 "
"/userStatictics.htm           ",".htm ","15199          ","0,109     ","10.08.2004 12:02:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,31      ","10.08.2004 12:02:43 "
"/img/titel.gif                ",".gif ","1273           ","0,62      ","10.08.2004 12:02:43 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,62      ","10.08.2004 12:02:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:02:43 "
"/img/leer.gif                 ",".gif ","807            ","0,63      ","10.08.2004 12:02:43 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:02:43 "
"/userStatictics.htm           ",".htm ","15199          ","0,219     ","10.08.2004 12:02:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:02:43 "
"/img/titel.gif                ",".gif ","1273           ","0,94      ","10.08.2004 12:02:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,110     ","10.08.2004 12:02:43 "
"/img/leer.gif                 ",".gif ","807            ","0,94      ","10.08.2004 12:02:43 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:02:43 "
"/userStatictics.htm           ",".htm ","15199          ","0,31      ","10.08.2004 12:02:43 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:02:43 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,79      ","10.08.2004 12:02:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,125     ","10.08.2004 12:02:43 "
"/img/leer.gif                 ",".gif ","807            ","0,109     ","10.08.2004 12:02:43 "
"/userStatictics.htm           ",".htm ","15199          ","0,15      ","10.08.2004 12:02:43 "
"/img/titel.gif                ",".gif ","1273           ","0,141     ","10.08.2004 12:02:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,188     ","10.08.2004 12:02:43 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,78      ","10.08.2004 12:02:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,156     ","10.08.2004 12:02:43 "
"/img/titel.gif                ",".gif ","1273           ","0,109     ","10.08.2004 12:02:43 "
"/img/a14-ecke.gif             ",".gif ","807            ","0,110     ","10.08.2004 12:02:43 "
"/userStatictics.htm           ",".htm ","15199          ","0,16      ","10.08.2004 12:02:43 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:02:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,94      ","10.08.2004 12:02:43 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,32      ","10.08.2004 12:02:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,63      ","10.08.2004 12:02:43 "
"/img/leer.gif                 ",".gif ","807            ","0,16      ","10.08.2004 12:02:43 "
"/userStatictics.htm           ",".htm ","15199          ","0,32      ","10.08.2004 12:02:43 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:02:43 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,141     ","10.08.2004 12:02:43 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,78      ","10.08.2004 12:02:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,79      ","10.08.2004 12:02:43 "
"/img/titel.gif                ",".gif ","1273           ","0,93      ","10.08.2004 12:02:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,93      ","10.08.2004 12:02:43 "
"/img/titel.gif                ",".gif ","1273           ","0,140     ","10.08.2004 12:02:43 "
"/img/logo.gif                 ",".gif ","1454           ","0,63      ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,94      ","10.08.2004 12:02:44 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,46      ","10.08.2004 12:02:44 "
"/userStatictics.htm           ",".htm ","15199          ","0,47      ","10.08.2004 12:02:44 "
"/img/logo.gif                 ",".gif ","1454           ","0,110     ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,110     ","10.08.2004 12:02:44 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,47      ","10.08.2004 12:02:44 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,94      ","10.08.2004 12:02:44 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:02:44 "
"/img/leer.gif                 ",".gif ","807            ","0,78      ","10.08.2004 12:02:44 "
"/userStatictics.htm           ",".htm ","15199          ","0,15      ","10.08.2004 12:02:44 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:02:44 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,31      ","10.08.2004 12:02:44 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,62      ","10.08.2004 12:02:44 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:02:44 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:02:44 "
"/userStatictics.htm           ",".htm ","15199          ","0,32      ","10.08.2004 12:02:44 "
"/img/logo.gif                 ",".gif ","1454           ","0,94      ","10.08.2004 12:02:44 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,109     ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:02:44 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,110     ","10.08.2004 12:02:44 "
"/img/leer.gif                 ",".gif ","807            ","0,63      ","10.08.2004 12:02:44 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,109     ","10.08.2004 12:02:44 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,31      ","10.08.2004 12:02:44 "
"/img/leer.gif                 ",".gif ","807            ","0,110     ","10.08.2004 12:02:44 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,78      ","10.08.2004 12:02:44 "
"/userStatictics.htm           ",".htm ","15199          ","0,16      ","10.08.2004 12:02:44 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,125     ","10.08.2004 12:02:44 "
"/img/leer.gif                 ",".gif ","807            ","0,62      ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,93      ","10.08.2004 12:02:44 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,32      ","10.08.2004 12:02:44 "
"/userStatictics.htm           ",".htm ","15199          ","0,31      ","10.08.2004 12:02:44 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,141     ","10.08.2004 12:02:44 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,62      ","10.08.2004 12:02:44 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:02:44 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,78      ","10.08.2004 12:02:44 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:02:44 "
"/img/bilder.jpg               ",".jpg ","3883           ","0,125     ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,219     ","10.08.2004 12:02:44 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,16      ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:02:44 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:02:44 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,63      ","10.08.2004 12:02:44 "
"/img/leer.gif                 ",".gif ","807            ","0,125     ","10.08.2004 12:02:44 "
"/img/logo.gif                 ",".gif ","1454           ","0,46      ","10.08.2004 12:02:44 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,93      ","10.08.2004 12:02:44 "
"/img/leer.gif                 ",".gif ","807            ","0,94      ","10.08.2004 12:02:44 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,140     ","10.08.2004 12:02:44 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,78      ","10.08.2004 12:02:44 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,15      ","10.08.2004 12:02:44 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,109     ","10.08.2004 12:02:44 "
"/userStatictics.htm           ",".htm ","15199          ","0,62      ","10.08.2004 12:02:44 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:02:44 "
"/img/leer.gif                 ",".gif ","807            ","0,140     ","10.08.2004 12:02:44 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,63      ","10.08.2004 12:02:45 "
"/img/leer.gif                 ",".gif ","807            ","0,94      ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,15      ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,63      ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,62      ","10.08.2004 12:02:45 "
"/img/titel.gif                ",".gif ","1273           ","0,62      ","10.08.2004 12:02:45 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,79      ","10.08.2004 12:02:45 "
"/img/leer.gif                 ",".gif ","807            ","0,62      ","10.08.2004 12:02:45 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,78      ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,16      ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,62      ","10.08.2004 12:02:45 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,47      ","10.08.2004 12:02:45 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,109     ","10.08.2004 12:02:45 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,79      ","10.08.2004 12:02:45 "
"/img/titel.gif                ",".gif ","1273           ","0,110     ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:02:45 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,94      ","10.08.2004 12:02:45 "
"/img/leer.gif                 ",".gif ","807            ","0,63      ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,32      ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,32      ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,31      ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:02:45 "
"/img/titel.gif                ",".gif ","1273           ","0,125     ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,31      ","10.08.2004 12:02:45 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,62      ","10.08.2004 12:02:45 "
"/img/leer.gif                 ",".gif ","807            ","0,109     ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,0       ","10.08.2004 12:02:45 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,78      ","10.08.2004 12:02:45 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,47      ","10.08.2004 12:02:45 "
"/img/titel.gif                ",".gif ","1273           ","0,79      ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,78      ","10.08.2004 12:02:45 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,32      ","10.08.2004 12:02:45 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:02:45 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:02:45 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:02:45 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,63      ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,46      ","10.08.2004 12:02:45 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,93      ","10.08.2004 12:02:45 "
"/img/leer.gif                 ",".gif ","807            ","0,79      ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,79      ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,94      ","10.08.2004 12:02:45 "
"/img/titel.gif                ",".gif ","1273           ","0,94      ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,78      ","10.08.2004 12:02:45 "
"/img/titel.gif                ",".gif ","1273           ","0,109     ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,110     ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,125     ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,46      ","10.08.2004 12:02:45 "
"/img/titel.gif                ",".gif ","1273           ","0,46      ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,94      ","10.08.2004 12:02:45 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,93      ","10.08.2004 12:02:45 "
"/userStatictics.htm           ",".htm ","15199          ","0,62      ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,141     ","10.08.2004 12:02:45 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,110     ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,187     ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","3883           ","0,141     ","10.08.2004 12:02:45 "
"/img/logo.gif                 ",".gif ","1454           ","0,110     ","10.08.2004 12:02:45 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,46      ","10.08.2004 12:02:46 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:02:46 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,125     ","10.08.2004 12:02:46 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:02:46 "
"/userStatictics.htm           ",".htm ","15199          ","0,594     ","10.08.2004 12:03:26 "
"/userStatictics.htm           ",".htm ","15199          ","0,594     ","10.08.2004 12:03:26 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:03:26 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:03:26 "
"/img/titel.gif                ",".gif ","1273           ","0,47      ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,15      ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,15      ","10.08.2004 12:03:27 "
"/img/leer.gif                 ",".gif ","807            ","0,31      ","10.08.2004 12:03:27 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,47      ","10.08.2004 12:03:27 "
"/userStatictics.htm           ",".htm ","15199          ","0,140     ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,62      ","10.08.2004 12:03:27 "
"/img/titel.gif                ",".gif ","1273           ","0,63      ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,78      ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","3883           ","0,78      ","10.08.2004 12:03:27 "
"/img/leer.gif                 ",".gif ","807            ","0,47      ","10.08.2004 12:03:27 "
"/userStatictics.htm           ",".htm ","15199          ","0,125     ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,47      ","10.08.2004 12:03:27 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,46      ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,79      ","10.08.2004 12:03:27 "
"/img/leer.gif                 ",".gif ","807            ","0,15      ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,47      ","10.08.2004 12:03:27 "
"/userStatictics.htm           ",".htm ","15199          ","0,109     ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,31      ","10.08.2004 12:03:27 "
"/img/titel.gif                ",".gif ","1273           ","0,62      ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,62      ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,47      ","10.08.2004 12:03:27 "
"/img/leer.gif                 ",".gif ","807            ","0,63      ","10.08.2004 12:03:27 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,31      ","10.08.2004 12:03:27 "
"/userStatictics.htm           ",".htm ","15199          ","0,219     ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,78      ","10.08.2004 12:03:27 "
"/img/titel.gif                ",".gif ","1273           ","0,94      ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,110     ","10.08.2004 12:03:27 "
"/img/leer.gif                 ",".gif ","807            ","0,94      ","10.08.2004 12:03:27 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,62      ","10.08.2004 12:03:27 "
"/userStatictics.htm           ",".htm ","15199          ","0,31      ","10.08.2004 12:03:27 "
"/img/titel.gif                ",".gif ","1273           ","0,78      ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,79      ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,125     ","10.08.2004 12:03:27 "
"/img/leer.gif                 ",".gif ","807            ","0,109     ","10.08.2004 12:03:27 "
"/userStatictics.htm           ",".htm ","15199          ","0,15      ","10.08.2004 12:03:27 "
"/img/titel.gif                ",".gif ","1273           ","0,141     ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,188     ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,78      ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,156     ","10.08.2004 12:03:27 "
"/img/titel.gif                ",".gif ","1273           ","0,109     ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","807            ","0,110     ","10.08.2004 12:03:27 "
"/userStatictics.htm           ",".htm ","15199          ","0,16      ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,63      ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,94      ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,32      ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,63      ","10.08.2004 12:03:27 "
"/img/leer.gif                 ",".gif ","807            ","0,16      ","10.08.2004 12:03:27 "
"/userStatictics.htm           ",".htm ","15199          ","0,32      ","10.08.2004 12:03:27 "
"/img/leer.gif                 ",".gif ","807            ","0,46      ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,141     ","10.08.2004 12:03:27 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,78      ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,79      ","10.08.2004 12:03:27 "
"/img/titel.gif                ",".gif ","1273           ","0,93      ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,93      ","10.08.2004 12:03:27 "
"/img/titel.gif                ",".gif ","1273           ","0,140     ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,63      ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,46      ","10.08.2004 12:03:27 "
"/userStatictics.htm           ",".htm ","15199          ","0,47      ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,110     ","10.08.2004 12:03:27 "
"/img/titel.gif                ",".gif ","1273           ","0,110     ","10.08.2004 12:03:27 "
"/img/leer.gif                 ",".gif ","807            ","0,78      ","10.08.2004 12:03:27 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,31      ","10.08.2004 12:03:27 "
"/img/logo.gif                 ",".gif ","1454           ","0,94      ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,109     ","10.08.2004 12:03:27 "
"/img/kopfbogen2a.gif          ",".gif ","421            ","0,31      ","10.08.2004 12:03:28 "
"/img/a14-ecke.gif             ",".gif ","3883           ","0,110     ","10.08.2004 12:03:28 "
"/img/leer.gif                 ",".gif ","807            ","0,110     ","10.08.2004 12:03:28 "
"/img/bilder.jpg               ",".jpg ","2815           ","0,78      ","10.08.2004 12:03:28 "
"/userStatictics.htm           ",".htm ","15199          ","0,16      ","10.08.2004 12:03:28 "
