"Upload ID";"File ID";"is compressed";"first meas.";"second meas.";
8845798156;p6.pdf;0;2149998393;4191;
8845798156;j9.jpg;1;59460071;3911;
8845798156;j6.jpg;1;19387101;3073;
8845798156;j9.jpg;1;59674064;3632;
8845798156;p0.pdf;0;1362569824;3911;
8845798156;p4.pdf;0;1831669668;3632;
8845798156;j4.jpg;1;40601250;3073;
8845798156;j5.jpg;1;51232209;3073;
8845798156;p2.pdf;0;2326943229;3911;
8845798156;j6.jpg;1;19379558;3073;
8845798156;p6.pdf;0;2873993203;4190;
8845798156;j0.jpg;1;75000314;3353;
8845798156;j6.jpg;1;19377602;3073;
8845798156;p1.pdf;0;1504047861;4191;
8845798156;j4.jpg;1;40601529;2794;
8845798156;j3.jpg;1;74090422;2793;
8845798156;j4.jpg;1;40801275;3073;
8845798156;j5.jpg;1;50888032;3632;
8845798156;p2.pdf;0;2329050759;3911;
8845798156;p5.pdf;0;2103142159;3632;
8845798156;p3.pdf;0;1593141307;3631;
8845798156;p6.pdf;0;2135810836;4191;
8845798156;p5.pdf;0;2827640105;3912;
8845798156;p3.pdf;0;1594106234;3632;
8845798156;p5.pdf;0;2106152598;3911;
8845798156;p7.pdf;0;1857267893;5029;
8845798156;j8.jpg;1;58616109;3073;
8845798156;p4.pdf;0;1845303244;4191;
8845798156;p9.pdf;0;3090551732;4470;
8845798156;p0.pdf;0;1360430166;3632;
8845798156;j3.jpg;1;74302739;3632;
8845798156;p1.pdf;0;1503854540;3352;
8845798156;j6.jpg;1;19415037;2794;
8845798156;p9.pdf;0;2364642992;4191;
8845798156;p9.pdf;0;2362687157;4470;
8845798156;p9.pdf;0;3102620305;4190;
8845798156;p8.pdf;0;2279703705;4191;
8845798156;j6.jpg;1;19494098;3073;
8845798156;p3.pdf;0;1595032609;3911;
8845798156;j0.jpg;1;74755590;3074;
8845798156;j2.jpg;1;91482856;3632;
8845798156;p2.pdf;0;2330409871;4190;
8845798156;j7.jpg;1;47056539;3912;
8845798156;j8.jpg;1;58617227;3073;
8845798156;p8.pdf;0;2286346169;4191;
8845798156;j1.jpg;1;59726865;3352;
8845798156;p6.pdf;0;2866910459;4749;
8845798156;j8.jpg;1;58682598;3073;
8845798156;j7.jpg;1;47092298;3073;
8845798156;p7.pdf;0;1858276680;3632;
8845798156;p8.pdf;0;2282780074;3632;
8845798156;p6.pdf;0;2138222316;3911;
8845798156;p8.pdf;0;2283503629;3911;
8845798156;j5.jpg;1;50884400;2794;
8845798156;p4.pdf;0;2575939121;3352;
8845798156;p4.pdf;0;1843397136;3911;
8845798156;j5.jpg;1;51387258;3073;
8845798156;j2.jpg;1;90624646;3353;
8845798156;j6.jpg;1;19365031;2794;
8845798156;j6.jpg;1;19406097;2794;
8845798156;p7.pdf;0;1854763105;3353;
8845798156;j6.jpg;1;19534885;3073;
8845798156;j4.jpg;1;40789542;3911;
8845798156;p9.pdf;0;2363614649;4470;
8845798156;p7.pdf;0;1852061365;3632;
8845798156;p1.pdf;0;1503121765;4190;
8845798156;p8.pdf;0;3009850973;4190;
8845798156;j0.jpg;1;74301343;3073;
8845798156;j8.jpg;1;58705505;3073;
8845798156;j5.jpg;1;50915410;3352;
8845798156;j7.jpg;1;47696844;3632;
8845798156;j1.jpg;1;59870458;3073;
8845798156;p7.pdf;0;1855783906;3352;
8845798156;j0.jpg;1;75152569;3631;
8845798156;p4.pdf;0;1847744616;3911;
8845798156;j5.jpg;1;50935244;3073;
8845798156;j8.jpg;1;58751602;3073;
8845798156;j3.jpg;1;74412250;3353;
8845798156;j7.jpg;1;47010723;3632;
8845798156;p3.pdf;0;1598392813;3352;
8845798156;j9.jpg;1;59733290;3073;
8845798156;p0.pdf;0;1365834205;4191;
8845798156;j3.jpg;1;74664518;3073;
8845798156;j2.jpg;1;90933344;3073;
8845798156;p0.pdf;0;1362935233;3353;
8845798156;p8.pdf;0;3008277588;3911;
8845798156;p2.pdf;0;2331978226;3912;
8845798156;j1.jpg;1;60247322;3911;
8845798156;j6.jpg;1;19373132;2794;
8845798156;p9.pdf;0;2362528757;4191;
8845798156;p0.pdf;0;1364078954;3353;
8845798156;j8.jpg;1;58601023;2794;
8845798156;j9.jpg;1;59470407;3073;
8845798156;p1.pdf;0;1503379619;3353;
8845798156;j8.jpg;1;58594039;3632;
8845798156;p0.pdf;0;1372906892;3353;
